"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:6RujBUK8y2JOglclbGXMmu","Incandescence","spotify:artist:0pBcZYhTeWoqO6KWJC9uMR","Pagolo Firavanti","spotify:album:3Et7eSeNfRR4DsuftF7Bbc","Incandescence","spotify:artist:0pBcZYhTeWoqO6KWJC9uMR","Pagolo Firavanti","2022-05-05","https://i.scdn.co/image/ab67616d0000b2731289f550aad47dbeffb3a262","1","1","147708","https://p.scdn.co/mp3-preview/429b8a159c9988763cf152d9e6d94afcd542dce6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","GX4R52290647","spotify:user:toshmurph","2022-05-12T14:26:02Z"
"spotify:track:6WBQmXDBrSmtTCzFs7guhx","Dear","spotify:artist:0pBcZYhTeWoqO6KWJC9uMR","Pagolo Firavanti","spotify:album:2XwJzvcLmDvHBEQGn9nTKl","Dear","spotify:artist:0pBcZYhTeWoqO6KWJC9uMR","Pagolo Firavanti","2022-05-05","https://i.scdn.co/image/ab67616d0000b27337ffff688c7f83357f5c0c7b","1","1","130218","","false","0","GX4R52290613","spotify:user:toshmurph","2022-05-12T14:26:02Z"
"spotify:track:4W41cO7iksrSuuWEgmikAU","Fire","spotify:artist:4MpvpwCqwgWkDNt49TeGcu","Allan Everett","spotify:album:3NzTtKPYAaM4TfTwl1KbcX","Fire","spotify:artist:4MpvpwCqwgWkDNt49TeGcu","Allan Everett","2019","https://i.scdn.co/image/ab67616d0000b273f0b79e2058733a3947b36aef","1","1","268548","https://p.scdn.co/mp3-preview/a582360519556ee54d0d7be02f916071b5de6434?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","GX4R52263487","spotify:user:toshmurph","2022-05-12T14:26:02Z"
"spotify:track:3SjHi0Eg7rBi45M7Z5xcr1","Lamentation for a Lost Life","spotify:artist:0H6d1hFVG6PEsCHwNF0MgY","Jack Worth","spotify:album:1dqVTtoBetcf6uUHdcvyDC","Lamentation for a Lost Life","spotify:artist:0H6d1hFVG6PEsCHwNF0MgY","Jack Worth","2022-04-23","https://i.scdn.co/image/ab67616d0000b273a6302a0d76a1b4948ea8ce13","1","1","125589","https://p.scdn.co/mp3-preview/5101ab81501ccc4f146b4a17242d7cad8f880a02?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","GX4R52263313","spotify:user:toshmurph","2022-05-12T14:26:02Z"
"spotify:track:65YmXHisEoFpxft1Bl40Bg","Nuvole Bianche","spotify:artist:4hhHwAo0o3i5ARDu9DjbBU","Castello de Rossi","spotify:album:3oGLkDZRM46IMBoF4cnb3w","Nuvole Bianche","spotify:artist:4hhHwAo0o3i5ARDu9DjbBU","Castello de Rossi","2022-04-18","https://i.scdn.co/image/ab67616d0000b273780736686d5c0de0825831d3","1","1","356009","https://p.scdn.co/mp3-preview/7530a1341f06cee72bd94e5e2d6139e497268199?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","GX4R52251663","spotify:user:toshmurph","2022-05-12T14:26:02Z"
"spotify:track:6abPvQYWdVCijF2t5QAsrI","Come Sei Veramente","spotify:artist:5Ik4h4Ndqp2zUu84QTNmqZ","Boccaccio Capello","spotify:album:0Sp8LwjAE9WczGH611uzBn","Come Sei Veramente","spotify:artist:5Ik4h4Ndqp2zUu84QTNmqZ","Boccaccio Capello","2022-04-23","https://i.scdn.co/image/ab67616d0000b273c999c9ef3c7514b05fb5dd3f","1","1","192298","https://p.scdn.co/mp3-preview/b53fc3d7bb564190bce1095c80c72e5dac4be433?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","GX4R52263103","spotify:user:toshmurph","2022-05-12T14:26:02Z"
"spotify:track:4hJoxczTSugbpHBzt82GMJ","Time","spotify:artist:0WFqJFVRcVVS07K1GrzXHK","Fenton Sykes","spotify:album:0UoqyX3BXPb3mwMEZRtt0u","Time","spotify:artist:0WFqJFVRcVVS07K1GrzXHK","Fenton Sykes","2022-04-18","https://i.scdn.co/image/ab67616d0000b2737af470f47e40292ed24160e5","1","1","149513","https://p.scdn.co/mp3-preview/c5e79f859d1f1cded49e0c843435bc97448f9d3a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","GX4R52252061","spotify:user:toshmurph","2022-05-12T14:26:02Z"
"spotify:track:6fsrI0v5fFoKxBwLylvgmp","Breathe","spotify:artist:1fNxx6X8Ae361qBTlCKTtT","Oscar Lynn","spotify:album:7uSruNPuddih2WTTmE8yLJ","Breathe","spotify:artist:1fNxx6X8Ae361qBTlCKTtT","Oscar Lynn","2022-04-23","https://i.scdn.co/image/ab67616d0000b2730f05f261c04478b5a7e73826","1","1","130570","https://p.scdn.co/mp3-preview/37e954b2e9ff8d8afe0f0e754af8e9c77647d72f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","GX4R52263152","spotify:user:toshmurph","2022-05-12T14:26:02Z"
"spotify:track:6ndrrjFkoQNQSFmi0ZI6Rf","Veloma","spotify:artist:14MDig5DwBw9wrIhce4lPs","Elias Freedom","spotify:album:4G7oSKdyvSrBhUF9Y9gyir","Veloma","spotify:artist:14MDig5DwBw9wrIhce4lPs","Elias Freedom","2022-04-23","https://i.scdn.co/image/ab67616d0000b2738412b9916d47c0e51e79eeee","1","1","175582","https://p.scdn.co/mp3-preview/1bbda0fb799649a0ef2f5ea6323eb2998deb74f0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","GX4R52263387","spotify:user:toshmurph","2022-05-12T14:26:02Z"
"spotify:track:753OEJWP2FBxiC7L1bSGKF","Devotion","spotify:artist:0DQyGaSC9vVf8Mt5eEnacK","Chester Reign","spotify:album:50yS50POkIARVYmck2xaVv","Devotion","spotify:artist:0DQyGaSC9vVf8Mt5eEnacK","Chester Reign","2022-04-29","https://i.scdn.co/image/ab67616d0000b273ed86865ea208f50630f527eb","1","1","237833","https://p.scdn.co/mp3-preview/c34a778524851784f84a4617ff50506ea404eb0a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","GX4R52277914","spotify:user:toshmurph","2022-05-12T14:26:02Z"
