,Track URI,Track Name,Artist URI(s),Artist Name(s),Album URI,Album Name,Album Artist URI(s),Album Artist Name(s),Album Release Date,Album Image URL,Disc Number,Track Number,Track Duration (ms),Track Preview URL,Explicit,Popularity,ISRC,Added By,Added At
1178,spotify:track:0e8nrvls4Qqv5Rfa2UhqmO,THATS WHAT I WANT,spotify:artist:7jVv8c5Fj3E9VhNjxT4snq,Lil Nas X,spotify:album:6pOiDiuDQqrmo5DbG0ZubR,MONTERO,spotify:artist:7jVv8c5Fj3E9VhNjxT4snq,Lil Nas X,2021-09-17,https://i.scdn.co/image/ab67616d0000b273be82673b5f79d9658ec0a9fd,1,4,143901,https://p.scdn.co/mp3-preview/f6958f897e3817fcbb6647d62f66c71ee96d1981?cid=9950ac751e34487dbbe027c4fd7f8e99,True,84,USSM12105732,spotify:user:32640okyy4uys55uzphqy10cl,2022-06-21T21:06:59Z
1179,spotify:track:3U3tIVyEKyByZTTw080md5,Let You Go,"spotify:artist:3vlH5PSk5GSm61lfafSPAl, spotify:artist:7FNA36ZmHzr9QkZJcQjYcO, spotify:artist:1oXBhBpbEfp8p2mp5ipx2N","Lone Tusker, Foínix, Geoff Duncan",spotify:album:56164mz4VmmEc8M9Vo6213,Let You Go,"spotify:artist:3vlH5PSk5GSm61lfafSPAl, spotify:artist:1oXBhBpbEfp8p2mp5ipx2N, spotify:artist:7FNA36ZmHzr9QkZJcQjYcO","Lone Tusker, Geoff Duncan, Foínix",2023-07-14,https://i.scdn.co/image/ab67616d0000b273529943bc2301d5cab1e686b0,1,1,169870,https://p.scdn.co/mp3-preview/da549a2484f04f7eb1f2883d241520d36184df0b?cid=9950ac751e34487dbbe027c4fd7f8e99,False,52,SE6SA2378579,spotify:user:32640okyy4uys55uzphqy10cl,2023-07-13T22:02:53Z
1180,spotify:track:5dPz35akJjPqb17yeqNwqH,Ghost,spotify:artist:1uNFoZAHBGtllmzznpCI3s,Justin Bieber,spotify:album:0w1dwXfG5z6Xjjgj524JkD,Justice,spotify:artist:1uNFoZAHBGtllmzznpCI3s,Justin Bieber,2021-03-19,https://i.scdn.co/image/ab67616d0000b2736036cfd2a718036fc523855f,1,11,153190,https://p.scdn.co/mp3-preview/468ec06e036337853655302652923533faba87ff?cid=9950ac751e34487dbbe027c4fd7f8e99,False,76,USUM72102635,spotify:user:32640okyy4uys55uzphqy10cl,2022-06-21T21:06:59Z
1181,spotify:track:0ZowvkKpyDGkoiRCGTz4aZ,Go,spotify:artist:4RmAlZapfAsWhj2k1pHsKe,Saxena,spotify:album:4csU5D8c0wLFjeaQ721I4O,Go,spotify:artist:4RmAlZapfAsWhj2k1pHsKe,Saxena,2022-12-09,https://i.scdn.co/image/ab67616d0000b2736dfcec23d7dc2ab769f7aeff,1,1,158888,https://p.scdn.co/mp3-preview/b51c783e493ef53cdedbcf936055ae386e9447c3?cid=9950ac751e34487dbbe027c4fd7f8e99,False,53,SE66N2208000,spotify:user:32640okyy4uys55uzphqy10cl,2022-12-08T20:53:28Z
1182,spotify:track:7oDd86yk8itslrA9HRP2ki,Die For You - Remix,"spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ, spotify:artist:66CXWjxzNUsdJxJ2JdwvnR","The Weeknd, Ariana Grande",spotify:album:6Exo0MYoL3XammoTDeihFy,Die For You (Remix),"spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ, spotify:artist:66CXWjxzNUsdJxJ2JdwvnR","The Weeknd, Ariana Grande",2023-02-24,https://i.scdn.co/image/ab67616d0000b2738de12a274f6e1df6634f57ec,1,1,232857,https://p.scdn.co/mp3-preview/82b56807037e361fed61c53feceff668e5c93cee?cid=9950ac751e34487dbbe027c4fd7f8e99,False,88,USUG12301287,spotify:user:32640okyy4uys55uzphqy10cl,2023-02-27T21:01:41Z
1183,spotify:track:0yBtUEMwNECZF1tmLsj67V,Bad Habits,"spotify:artist:3vlH5PSk5GSm61lfafSPAl, spotify:artist:2o1DwIg0eMGpA5m6zLLG2I","Lone Tusker, Victoria Voss",spotify:album:2dTKxKBE7Lq5jJsPguP5Tj,Bad Habits,"spotify:artist:3vlH5PSk5GSm61lfafSPAl, spotify:artist:2o1DwIg0eMGpA5m6zLLG2I","Lone Tusker, Victoria Voss",2022-11-25,https://i.scdn.co/image/ab67616d0000b2735852be9e85a5aa01639094bf,1,1,157500,https://p.scdn.co/mp3-preview/2465eeb35e94fdccc8550da1156e01a3731f21bf?cid=9950ac751e34487dbbe027c4fd7f8e99,False,55,GX8KD2267527,spotify:user:32640okyy4uys55uzphqy10cl,2022-11-24T18:45:16Z
1184,spotify:track:2m6Ko3CY1qXNNja8AlugNc,Angel Baby,spotify:artist:3WGpXCj9YhhfX11TToZcXP,Troye Sivan,spotify:album:44CdsgXhU5R2esprq0tf43,Angel Baby,spotify:artist:3WGpXCj9YhhfX11TToZcXP,Troye Sivan,2021-09-09,https://i.scdn.co/image/ab67616d0000b2735cf05521594fbf41d2a48893,1,1,220779,https://p.scdn.co/mp3-preview/6d1a7c3df461fdc5dfe453aba4a68b47a5e35188?cid=9950ac751e34487dbbe027c4fd7f8e99,False,78,AUUM72100371,spotify:user:32640okyy4uys55uzphqy10cl,2022-06-21T21:06:59Z
1185,spotify:track:1vF7fg4Iaoi7rzoPFLgxPY,Heartbreak Anniversary,spotify:artist:3vlH5PSk5GSm61lfafSPAl,Lone Tusker,spotify:album:1xUiwGd5fQDXht8I0ZC98h,Heartbreak Anniversary,spotify:artist:3vlH5PSk5GSm61lfafSPAl,Lone Tusker,2022-10-07,https://i.scdn.co/image/ab67616d0000b2731bf207920534fb40190caf7d,1,1,188160,https://p.scdn.co/mp3-preview/e0d6ef77bc232528b87bbc39f9be1a49d85d69fe?cid=9950ac751e34487dbbe027c4fd7f8e99,False,55,SE6XY2228182,spotify:user:32640okyy4uys55uzphqy10cl,2022-10-06T21:41:59Z
1186,spotify:track:2DB4DdfCFMw1iaR6JaR03a,Bam Bam (feat. Ed Sheeran),"spotify:artist:4nDoRrQiYLoBzwC5BhVJzF, spotify:artist:6eUKZXaKkcviH0Ku9w2n3V","Camila Cabello, Ed Sheeran",spotify:album:4urxMitPAkjyey14LeuWSX,Familia,spotify:artist:4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,2022-04-07,https://i.scdn.co/image/ab67616d0000b273370ed6a9ced20874385fb147,1,4,206070,https://p.scdn.co/mp3-preview/1bd8b56f5623c6eee74601848b0abdca40688743?cid=9950ac751e34487dbbe027c4fd7f8e99,False,79,USSM12200047,spotify:user:32640okyy4uys55uzphqy10cl,2022-06-21T21:06:59Z
1187,spotify:track:10Wab1xfVRw0QMYbdx83Rx,There She Is,"spotify:artist:4RmAlZapfAsWhj2k1pHsKe, spotify:artist:7DVTuTo9StuftEPEqwsgki, spotify:artist:2V0LlbHf7s77boS37hUkgR","Saxena, KRYAS, mavzy grx",spotify:album:59ilG03gE0S3oQ0u8REFGt,There She Is,"spotify:artist:4RmAlZapfAsWhj2k1pHsKe, spotify:artist:2V0LlbHf7s77boS37hUkgR, spotify:artist:7DVTuTo9StuftEPEqwsgki","Saxena, mavzy grx, KRYAS",2023-06-23,https://i.scdn.co/image/ab67616d0000b273ebb2961bb9be838eb3a6030a,1,1,173106,https://p.scdn.co/mp3-preview/e8adb951f8edf9515b6101ae4ebac778774ce418?cid=9950ac751e34487dbbe027c4fd7f8e99,False,48,SE6I32396431,spotify:user:32640okyy4uys55uzphqy10cl,2023-06-22T15:36:48Z
1188,spotify:track:5odlY52u43F5BjByhxg7wg,golden hour,spotify:artist:164Uj4eKjl6zTBKfJLFKKK,JVKE,spotify:album:69AaAkdktFGnk9POmHENkT,this is what ____ feels like (Vol. 1-4),spotify:artist:164Uj4eKjl6zTBKfJLFKKK,JVKE,2022-09-23,https://i.scdn.co/image/ab67616d0000b273c2504e80ba2f258697ab2954,1,3,209259,https://p.scdn.co/mp3-preview/bcc17f30841d6fbf3cd7954c3e3cf669f11b6a21?cid=9950ac751e34487dbbe027c4fd7f8e99,False,88,GBKPL2204171,spotify:user:32640okyy4uys55uzphqy10cl,2022-10-29T22:37:11Z
1189,spotify:track:7iZnsZYNMPaVCduZvOQH7K,Give It All Up,"spotify:artist:7KigP1NA8s7IiVIxP5ndwJ, spotify:artist:7JIRtB4hn75Md3nPGzeRIL","Revelries, Sam Smyers",spotify:album:6YQdSCrfl27ZUnXA5P4SU0,Give It All Up,"spotify:artist:7KigP1NA8s7IiVIxP5ndwJ, spotify:artist:7JIRtB4hn75Md3nPGzeRIL","Revelries, Sam Smyers",2022-07-01,https://i.scdn.co/image/ab67616d0000b273eedb7c565702309ea80c92a5,1,1,158250,https://p.scdn.co/mp3-preview/6ba2fe5504dcf0ae35c2e94ecf04087b6824b4ce?cid=9950ac751e34487dbbe027c4fd7f8e99,False,56,SE6SA2228284,spotify:user:32640okyy4uys55uzphqy10cl,2022-06-30T20:07:36Z
1190,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Another Love,spotify:artist:2txHhyCwHjUEpJjWrEyqyX,Tom Odell,spotify:album:0KGBW1MQtC2aFPCDUdAkdJ,Long Way Down,spotify:artist:2txHhyCwHjUEpJjWrEyqyX,Tom Odell,2013-06-17,https://i.scdn.co/image/ab67616d0000b2731b51f809c31f0d98f67c0b7d,1,3,244360,https://p.scdn.co/mp3-preview/0369cb748bc968ffd34fb4ac60f5403f2aad032f?cid=9950ac751e34487dbbe027c4fd7f8e99,True,63,GBARL1300107,spotify:user:32640okyy4uys55uzphqy10cl,2022-08-25T21:21:43Z
1191,spotify:track:0BUHlOhgWt1wO01vfcmKJT,The Color Violet,spotify:artist:4RmAlZapfAsWhj2k1pHsKe,Saxena,spotify:album:44nbsZ1EnZ9HFcJJvExntK,The Color Violet,spotify:artist:4RmAlZapfAsWhj2k1pHsKe,Saxena,2023-04-14,https://i.scdn.co/image/ab67616d0000b273260cdaedd09bbc62cef76586,1,1,143303,https://p.scdn.co/mp3-preview/c7d0555e6f4b682e14cd45a7acca639c5c99b926?cid=9950ac751e34487dbbe027c4fd7f8e99,False,53,SE6HN2366748,spotify:user:32640okyy4uys55uzphqy10cl,2023-04-13T19:04:30Z
1192,spotify:track:72yP0DUlWPyH8P7IoxskwN,Hold Me Closer,"spotify:artist:3PhoLpVuITZKcymswpck5b, spotify:artist:26dSoYclwsYLMAKD3tpOr4","Elton John, Britney Spears",spotify:album:4QQWpCEX4BxMXwRQmtkKY6,Hold Me Closer,"spotify:artist:3PhoLpVuITZKcymswpck5b, spotify:artist:26dSoYclwsYLMAKD3tpOr4","Elton John, Britney Spears",2022-08-26,https://i.scdn.co/image/ab67616d0000b2735d872e7b0c1ba964541f07e8,1,1,202245,https://p.scdn.co/mp3-preview/49c34ce9f351cb5b5402f91886df6b720d149beb?cid=9950ac751e34487dbbe027c4fd7f8e99,False,80,GBUM72205030,spotify:user:32640okyy4uys55uzphqy10cl,2022-08-31T21:24:00Z
1193,spotify:track:3pJBLMJsvxEr7hrwR8VZV7,Fairy Tale,"spotify:artist:3vlH5PSk5GSm61lfafSPAl, spotify:artist:7MqVNyaK3i0wcUEVVRoxNx, spotify:artist:6BpzUSRFwiTk1S0goRoKgu","Lone Tusker, Axway, Sonika Vaid",spotify:album:2uxbYTZ1yvDyEtj1yGd2gj,Fairy Tale,"spotify:artist:3vlH5PSk5GSm61lfafSPAl, spotify:artist:7MqVNyaK3i0wcUEVVRoxNx","Lone Tusker, Axway",2023-08-17,https://i.scdn.co/image/ab67616d0000b2734ab2eb11b53388afcddeda82,1,1,155689,https://p.scdn.co/mp3-preview/7390a58a82db5c93760b72a1a84a7b64919bdf12?cid=9950ac751e34487dbbe027c4fd7f8e99,False,40,SE6QE2367298,spotify:user:32640okyy4uys55uzphqy10cl,2023-08-16T22:43:18Z
1194,spotify:track:7EvKUofsb64C3HXZuNqCnI,Cross The Line,"spotify:artist:43lBiTKNv0hT6m45xMPi1b, spotify:artist:4RmAlZapfAsWhj2k1pHsKe, spotify:artist:4bTth1ur0qKM60o2f5kEXU","Filippide, Saxena, Koa",spotify:album:1oi3PgZrjXCVfUknq0sCYo,Cross The Line,"spotify:artist:43lBiTKNv0hT6m45xMPi1b, spotify:artist:4bTth1ur0qKM60o2f5kEXU, spotify:artist:4RmAlZapfAsWhj2k1pHsKe","Filippide, Koa, Saxena",2023-07-28,https://i.scdn.co/image/ab67616d0000b2732167f5762bec102377cf08b3,1,1,142258,https://p.scdn.co/mp3-preview/be042d89cb68a4d5174cee2266bc8f44b75472e3?cid=9950ac751e34487dbbe027c4fd7f8e99,False,47,SE6SA2319911,spotify:user:32640okyy4uys55uzphqy10cl,2023-07-27T19:15:11Z
1195,spotify:track:63SevszngYpZOwf63o61K4,Nevermind,spotify:artist:3EOEK57CV77D4ovYVcmiyt,Dennis Lloyd,spotify:album:6c5gDwB7Xo58thk2vap4Ch,Nevermind,spotify:artist:3EOEK57CV77D4ovYVcmiyt,Dennis Lloyd,2017-06-30,https://i.scdn.co/image/ab67616d0000b2734dbdd4d3c69bec0d471fc479,1,1,156600,https://p.scdn.co/mp3-preview/53dfd244b22ffa132a91d7b224885f44c2a776ee?cid=9950ac751e34487dbbe027c4fd7f8e99,False,78,USHM91642610,spotify:user:32640okyy4uys55uzphqy10cl,2023-02-06T21:03:13Z
1196,spotify:track:7b2RQEIA3vepjFjJRqyRRQ,Game,spotify:artist:3vlH5PSk5GSm61lfafSPAl,Lone Tusker,spotify:album:32LbnXmwEgq70NQaTNgTX5,Game,spotify:artist:3vlH5PSk5GSm61lfafSPAl,Lone Tusker,2023-02-10,https://i.scdn.co/image/ab67616d0000b273d29bb2d22c110370c9dc4bd2,1,1,156495,https://p.scdn.co/mp3-preview/31c8b742e54aa631ebb7a7bfe96b873dfa80c99d?cid=9950ac751e34487dbbe027c4fd7f8e99,False,52,GX89G2336292,spotify:user:32640okyy4uys55uzphqy10cl,2023-02-09T19:26:40Z
1197,spotify:track:0oiv4E896TUTTeQU0cmIui,Massive,spotify:artist:3TVXtAsR1Inumwj472S9r4,Drake,spotify:album:2hicq6IKmDsPxZV7fJablX,"Honestly, Nevermind",spotify:artist:3TVXtAsR1Inumwj472S9r4,Drake,2022-06-16,https://i.scdn.co/image/ab67616d0000b27322dfcfcc0742f339986d20cb,1,8,336924,https://p.scdn.co/mp3-preview/a9abc80d1bfafe819e1e0e0b76fe55d9826199bf?cid=9950ac751e34487dbbe027c4fd7f8e99,False,70,USUG12204890,spotify:user:32640okyy4uys55uzphqy10cl,2022-06-30T19:19:10Z
1198,spotify:track:2ORzKJkVjifOjVAXfTC4Ir,What It Is,spotify:artist:4RmAlZapfAsWhj2k1pHsKe,Saxena,spotify:album:58bpqArRjeEdHdzXucY8Pp,What It Is,spotify:artist:4RmAlZapfAsWhj2k1pHsKe,Saxena,2023-08-04,https://i.scdn.co/image/ab67616d0000b273afd4822ea6bfead1960d630f,1,1,151875,https://p.scdn.co/mp3-preview/cf5041b9685df670604cdfb32973d66f6afed8d0?cid=9950ac751e34487dbbe027c4fd7f8e99,False,50,SE6SA2349485,spotify:user:32640okyy4uys55uzphqy10cl,2023-08-03T20:23:59Z
1199,spotify:track:6AQbmUe0Qwf5PZnt4HmTXv,Boy's a Liar Pt. 2,"spotify:artist:78rUTD7y6Cy67W1RVzYs7t, spotify:artist:3LZZPxNDGDFVSIPqf4JuEf","PinkPantheress, Ice Spice",spotify:album:6cVfHBcp3AdpYY0bBglkLN,Boy's a liar Pt. 2,"spotify:artist:78rUTD7y6Cy67W1RVzYs7t, spotify:artist:3LZZPxNDGDFVSIPqf4JuEf","PinkPantheress, Ice Spice",2023-02-03,https://i.scdn.co/image/ab67616d0000b27342c5ba689b2e7cbc208a8fa7,1,1,131013,https://p.scdn.co/mp3-preview/543d8d09a5530a1ab94dd0c6f83fc4ee3e0d7f96?cid=9950ac751e34487dbbe027c4fd7f8e99,True,92,GBAYE2300015,spotify:user:32640okyy4uys55uzphqy10cl,2023-05-11T21:03:19Z
1200,spotify:track:5fF3XT7gUgnurqupl9FmNX,Crazy,spotify:artist:3vlH5PSk5GSm61lfafSPAl,Lone Tusker,spotify:album:2TyDl1XcCkF2RLKfQwwG3q,Crazy,spotify:artist:3vlH5PSk5GSm61lfafSPAl,Lone Tusker,2021-04-16,https://i.scdn.co/image/ab67616d0000b2739a13a80fd0af1dfb15cd107f,1,1,181010,https://p.scdn.co/mp3-preview/1d0066c3b689188be81c29665e16d3e1e38af013?cid=9950ac751e34487dbbe027c4fd7f8e99,False,56,SE6HN2148668,spotify:user:32640okyy4uys55uzphqy10cl,2022-06-21T21:06:59Z
1201,spotify:track:3s1KwrLP0NlFWiWbjz6bfQ,Peru,"spotify:artist:75VKfyoBlkmrJFDqo1o2VY, spotify:artist:6eUKZXaKkcviH0Ku9w2n3V","Fireboy DML, Ed Sheeran",spotify:album:72hpBprZjtHAgsRTIUKrKO,Peru,"spotify:artist:75VKfyoBlkmrJFDqo1o2VY, spotify:artist:6eUKZXaKkcviH0Ku9w2n3V","Fireboy DML, Ed Sheeran",2021-12-23,https://i.scdn.co/image/ab67616d0000b2731c4c28299e3b188a72d07ed8,1,1,187111,https://p.scdn.co/mp3-preview/63970b77abe1c841cc6aaf172fd45d3c9519e150?cid=9950ac751e34487dbbe027c4fd7f8e99,True,70,USUYG1403104,spotify:user:32640okyy4uys55uzphqy10cl,2022-06-21T21:06:59Z
1202,spotify:track:0EjUhsHROYeF5heaiOstny,Through Your Eyes,"spotify:artist:7MqVNyaK3i0wcUEVVRoxNx, spotify:artist:3vlH5PSk5GSm61lfafSPAl, spotify:artist:0IFPZdnyiUuC6Cm7Zcv2Bu","Axway, Lone Tusker, RANIA",spotify:album:34Az8h4cAZumSVuDYIoSIS,Through Your Eyes,"spotify:artist:7MqVNyaK3i0wcUEVVRoxNx, spotify:artist:3vlH5PSk5GSm61lfafSPAl","Axway, Lone Tusker",2023-03-24,https://i.scdn.co/image/ab67616d0000b273e549afc2be79bc33abacba46,1,1,156941,https://p.scdn.co/mp3-preview/b882cce311b7a84aa90e44365d456413426c5774?cid=9950ac751e34487dbbe027c4fd7f8e99,False,52,GX8KD2327482,spotify:user:32640okyy4uys55uzphqy10cl,2023-03-23T19:35:02Z
1203,spotify:track:6qItx3M2IZbXBKRnptbnHM,Eyes On You,spotify:artist:7qmpXeNz2ojlMl2EEfkeLs,Nicky Youre,spotify:album:2vwW8EzZGZaAFfZ2HYL1hE,Eyes On You,spotify:artist:7qmpXeNz2ojlMl2EEfkeLs,Nicky Youre,2022-11-18,https://i.scdn.co/image/ab67616d0000b2734b1e0ce2d6146e24da30229a,1,1,177371,,False,64,USQX92205711,spotify:user:32640okyy4uys55uzphqy10cl,2023-03-23T19:35:02Z
1204,spotify:track:5JHREaHmnVSbPPUxwhstVj,Heatwave,spotify:artist:7KigP1NA8s7IiVIxP5ndwJ,Revelries,spotify:album:2ZpVhjn5DR7du8Pzv47oyJ,Heatwave,spotify:artist:7KigP1NA8s7IiVIxP5ndwJ,Revelries,2021-07-16,https://i.scdn.co/image/ab67616d0000b273dcaedaadc958752eb3cb0628,1,1,161194,https://p.scdn.co/mp3-preview/6aff79385145572bab9b2badfed37c2a1a3fbfce?cid=9950ac751e34487dbbe027c4fd7f8e99,False,54,SE6SA2153297,spotify:user:32640okyy4uys55uzphqy10cl,2022-06-21T21:06:59Z
1205,spotify:track:5Hp4xFihdOE2dmDzxWcBFb,All By Myself,"spotify:artist:0NGAZxHanS9e0iNHpR8f2W, spotify:artist:1IueXOQyABrMOprrzwQJWN, spotify:artist:0X2BH1fck6amBIoJhDVmmJ","Alok, Sigala, Ellie Goulding",spotify:album:3lAmnw0gNntYuTltwETnSn,All By Myself,"spotify:artist:0NGAZxHanS9e0iNHpR8f2W, spotify:artist:1IueXOQyABrMOprrzwQJWN, spotify:artist:0X2BH1fck6amBIoJhDVmmJ","Alok, Sigala, Ellie Goulding",2022-10-07,https://i.scdn.co/image/ab67616d0000b273aaf796449ef2b13ba82353bb,1,1,171747,https://p.scdn.co/mp3-preview/6834d61fadf756a4373f1a0b7f2fbc59678076a7?cid=9950ac751e34487dbbe027c4fd7f8e99,False,78,DEE862201655,spotify:user:32640okyy4uys55uzphqy10cl,2022-10-29T22:38:41Z
1206,spotify:track:13bqIXhqn4NjGLNtFotciJ,Never Giving Up,"spotify:artist:7FNA36ZmHzr9QkZJcQjYcO, spotify:artist:0VJqEAN7vlJ2hhtBgRNv41, spotify:artist:7uXJKN6U0eK8uWOdKAUNkP, spotify:artist:3YQF7t0kACIBGuB8gXvpI4","Foínix, Æj, just Fede, Schmorgle",spotify:album:4dAe0LkEfshIkSkNlVMLrD,Never Giving Up,"spotify:artist:7FNA36ZmHzr9QkZJcQjYcO, spotify:artist:7uXJKN6U0eK8uWOdKAUNkP, spotify:artist:0VJqEAN7vlJ2hhtBgRNv41","Foínix, just Fede, Æj",2023-08-11,https://i.scdn.co/image/ab67616d0000b2735ec174d8acbb4e5852c103f8,1,1,155892,https://p.scdn.co/mp3-preview/5e2d07965c716ce2c31a6c42eb9406d68a447c75?cid=9950ac751e34487dbbe027c4fd7f8e99,False,39,GX8KD2365172,spotify:user:32640okyy4uys55uzphqy10cl,2023-08-10T17:20:51Z
1207,spotify:track:00MeJ59gj8sxTr8aPYrDrc,Be There,"spotify:artist:3vlH5PSk5GSm61lfafSPAl, spotify:artist:05qvZreQgj82j4gXKT6K0T, spotify:artist:3NLFKv17mDCARVJdf3a2s4","Lone Tusker, Robbie Hutton, Mariline",spotify:album:4TJpygZwtvrv0mecGR0RMj,Be There,"spotify:artist:3vlH5PSk5GSm61lfafSPAl, spotify:artist:3NLFKv17mDCARVJdf3a2s4, spotify:artist:05qvZreQgj82j4gXKT6K0T","Lone Tusker, Mariline, Robbie Hutton",2023-06-30,https://i.scdn.co/image/ab67616d0000b2731060aec64080ba1bfc2a6af6,1,1,161612,https://p.scdn.co/mp3-preview/797ed81feb45259a00af74c37ffb82b1b434d9fc?cid=9950ac751e34487dbbe027c4fd7f8e99,False,50,SE6QE2359843,spotify:user:32640okyy4uys55uzphqy10cl,2023-06-29T17:40:06Z
1208,spotify:track:5hLLfef9BDR4vmRWOYtmwk,With A Little Help From My Friends,"spotify:artist:2KwoAuL8klb3EU3ayrPgQu, spotify:artist:6WhabHAnf9RpSa3b24CvPG, spotify:artist:1PwVn639uS6OI0O2G74pAo","Pinkloud, Snoozegod, EMI",spotify:album:7rAHpd0MVKrFXsHANOvFcs,With A Little Help From My Friends,"spotify:artist:2KwoAuL8klb3EU3ayrPgQu, spotify:artist:1PwVn639uS6OI0O2G74pAo, spotify:artist:6WhabHAnf9RpSa3b24CvPG","Pinkloud, EMI, Snoozegod",2022-10-28,https://i.scdn.co/image/ab67616d0000b273c85ec98ce7a380048cbe688d,1,1,155538,https://p.scdn.co/mp3-preview/33c4782e8d5f427bde8b5d27e64361981ebe0571?cid=9950ac751e34487dbbe027c4fd7f8e99,False,43,SE62M2206959,spotify:user:32640okyy4uys55uzphqy10cl,2022-10-27T21:55:23Z
1209,spotify:track:1WCEAGGRD066z2Q89ObXTq,Crazy What Love Can Do,"spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai, spotify:artist:4EPJlUEBy49EX1wuFOvtjK, spotify:artist:7nDsS0l5ZAzMedVRKPP8F1","David Guetta, Becky Hill, Ella Henderson",spotify:album:0GnxssqYa2RU9EdWHhZ707,Crazy What Love Can Do,"spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai, spotify:artist:4EPJlUEBy49EX1wuFOvtjK, spotify:artist:7nDsS0l5ZAzMedVRKPP8F1","David Guetta, Becky Hill, Ella Henderson",2022-04-08,https://i.scdn.co/image/ab67616d0000b273654c0a1cb2c30dd8e11c0186,1,1,169756,https://p.scdn.co/mp3-preview/fdb85e5b7fa3838d29e9909819ec82ed9da757dd?cid=9950ac751e34487dbbe027c4fd7f8e99,False,81,UKWLG2200001,spotify:user:32640okyy4uys55uzphqy10cl,2022-06-21T21:06:59Z
1210,spotify:track:3YhC7xNiXH1j74scjwrcCh,Bloom,spotify:artist:3vlH5PSk5GSm61lfafSPAl,Lone Tusker,spotify:album:5Beifycac6fGBrxx61VKz5,Bloom,spotify:artist:3vlH5PSk5GSm61lfafSPAl,Lone Tusker,2022-03-25,https://i.scdn.co/image/ab67616d0000b273c403fee96d9de93acefc2860,1,1,151636,https://p.scdn.co/mp3-preview/d8bffaca335ce780884164d5f508e7585e710006?cid=9950ac751e34487dbbe027c4fd7f8e99,False,56,SE6HN2228702,spotify:user:32640okyy4uys55uzphqy10cl,2022-06-21T21:06:59Z
1211,spotify:track:6Dy1jexKYriXAVG6evyUTJ,OUT OUT (feat. Charli XCX & Saweetie),"spotify:artist:6DgP9otnZw5z6daOntINxp, spotify:artist:4Q6nIcaBED8qUel8bBx6Cr, spotify:artist:25uiPmTg16RbhZWAqwLBy5, spotify:artist:6cK3NBO6uP7hh0oyuVELFl","Joel Corry, Jax Jones, Charli XCX, Saweetie",spotify:album:5wJb3DBSoSMKYJA8TrNKi8,OUT OUT (feat. Charli XCX & Saweetie),"spotify:artist:6DgP9otnZw5z6daOntINxp, spotify:artist:4Q6nIcaBED8qUel8bBx6Cr, spotify:artist:25uiPmTg16RbhZWAqwLBy5","Joel Corry, Jax Jones, Charli XCX",2021-08-13,https://i.scdn.co/image/ab67616d0000b2730abb7463b44d1be6243642f4,1,1,162603,https://p.scdn.co/mp3-preview/67d7d482ebf4bd1694d4e60c4a47f604880ab98a?cid=9950ac751e34487dbbe027c4fd7f8e99,False,80,UK4ZF2100518,spotify:user:32640okyy4uys55uzphqy10cl,2022-06-21T21:06:59Z
1212,spotify:track:39cmB3ZoTOLwOTq7tMNqKa,Hear Me Now,"spotify:artist:0NGAZxHanS9e0iNHpR8f2W, spotify:artist:7qPLO2XOUaRrRxkvLZ3AEK, spotify:artist:5veVxxPm1vzgi6pO2iVA8L","Alok, Zeeba, Bruno Martini",spotify:album:6fpsA5aYbVNLe6y3P49o2o,Hear Me Now (feat. Zeeba),"spotify:artist:0NGAZxHanS9e0iNHpR8f2W, spotify:artist:7qPLO2XOUaRrRxkvLZ3AEK, spotify:artist:5veVxxPm1vzgi6pO2iVA8L","Alok, Zeeba, Bruno Martini",2016-10-21,https://i.scdn.co/image/ab67616d0000b2731f57e82299920d9eba745182,1,1,194840,https://p.scdn.co/mp3-preview/151aeb3d0042d464afa60476c271b5f1abda1ed6?cid=9950ac751e34487dbbe027c4fd7f8e99,False,78,NLZ541600800,spotify:user:32640okyy4uys55uzphqy10cl,2023-02-06T21:03:13Z
1213,spotify:track:7AhRIVzw2vKUkiA5nLheVj,Riptide,spotify:artist:4RmAlZapfAsWhj2k1pHsKe,Saxena,spotify:album:7HtWRkP5C3JxRTyKDV6o2Q,Riptide,spotify:artist:4RmAlZapfAsWhj2k1pHsKe,Saxena,2022-10-07,https://i.scdn.co/image/ab67616d0000b27394c602d4aff9573dc49d9879,1,1,152181,https://p.scdn.co/mp3-preview/3b65ab41ecb07690f9ceeb331f1e1811766bf050?cid=9950ac751e34487dbbe027c4fd7f8e99,False,53,SE6XY2240342,spotify:user:32640okyy4uys55uzphqy10cl,2022-10-06T21:41:47Z
